login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
5,1,7,12,4,7,9,19,False,True,10,login_streak+quizzes_completed,common,streak,delivered
3,2,3,6,1,2,3,50,False,True,47,posts_created+karma_earned,rare,mystery,delivered
0,9,13,10,3,6,21,26,False,True,5,no_reason,common,social,delivered
5,3,3,7,0,2,3,38,False,True,35,posts_created+karma_earned,rare,mystery,delivered
9,14,13,11,9,15,52,78,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,9,17,22,10,10,46,61,False,True,15,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,3,3,5,0,6,17,44,False,True,27,posts_created+karma_earned,rare,mystery,delivered
1,5,1,2,2,0,4,19,False,True,15,posts_created+login_streak,common,comeback,delivered
10,3,1,15,3,4,31,44,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
5,10,6,4,2,4,4,12,False,True,8,posts_created,common,mystery,delivered
0,4,3,2,1,5,58,70,True,False,0,spam,,,missed
9,7,6,11,1,6,25,70,False,True,45,login_streak+quizzes_completed,legendary,streak,delivered
2,0,8,22,2,14,14,44,False,True,30,upvotes_received,legendary,engagement,delivered
10,9,7,8,1,0,44,55,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
0,6,3,5,1,7,9,17,False,True,8,posts_created+karma_earned,common,mystery,delivered
1,5,5,0,3,5,0,2,True,False,0,spam,,,missed
1,7,10,9,3,3,6,56,False,True,50,posts_created+karma_earned,rare,mystery,delivered
3,4,5,9,3,5,15,68,False,True,53,posts_created+karma_earned,rare,mystery,delivered
1,2,1,4,0,0,4,7,False,False,3,low_karma_diff,,,missed
1,6,20,18,3,9,7,44,False,True,37,upvotes_received,rare,engagement,delivered
3,3,6,22,0,3,13,20,False,True,7,upvotes_received,legendary,engagement,delivered
1,3,4,2,2,5,49,61,False,True,12,posts_created+login_streak,common,comeback,delivered
3,5,9,30,3,12,25,33,False,True,8,upvotes_received,legendary,engagement,delivered
5,6,12,29,1,12,24,72,False,True,48,upvotes_received,legendary,engagement,delivered
4,6,10,14,7,10,16,77,False,True,61,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,1,0,1,3,26,65,False,True,39,posts_created+login_streak,rare,comeback,delivered
8,14,18,24,4,8,35,60,False,True,25,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,0,8,18,1,6,18,27,False,True,9,upvotes_received,rare,engagement,delivered
4,6,19,14,5,8,26,35,False,True,9,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
8,7,19,15,7,8,46,78,False,True,32,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,10,2,0,1,1,60,73,False,True,13,posts_created+login_streak,common,comeback,delivered
4,4,10,15,3,5,22,29,False,True,7,no_reason,common,social,delivered
1,5,1,4,1,0,1,32,False,True,31,posts_created+login_streak,rare,comeback,delivered
1,3,2,8,1,3,15,23,False,True,8,posts_created+karma_earned,common,mystery,delivered
2,1,3,2,0,1,4,7,False,False,3,low_karma_diff,,,missed
0,6,1,3,2,4,8,56,False,True,48,posts_created+karma_earned,rare,mystery,delivered
6,3,0,5,5,3,30,49,False,True,19,login_streak+quizzes_completed,rare,streak,delivered
3,5,0,15,5,10,20,33,False,True,13,login_streak+quizzes_completed,common,streak,delivered
2,10,4,14,3,5,25,30,False,True,5,karma_spent,common,social,delivered
3,9,13,14,2,7,20,25,False,True,5,no_reason,common,social,delivered
5,5,11,19,1,14,53,76,False,True,23,upvotes_received,rare,engagement,delivered
1,7,2,4,2,5,9,31,False,True,22,posts_created+login_streak,rare,comeback,delivered
4,5,6,3,0,4,58,66,False,True,8,posts_created+karma_earned,common,mystery,delivered
1,10,3,2,1,2,7,19,False,True,12,posts_created+login_streak,common,comeback,delivered
4,1,7,13,2,11,24,33,False,True,9,upvotes_received,common,engagement,delivered
2,1,1,2,0,2,6,6,False,False,0,low_karma_diff,,,missed
8,6,7,12,4,3,7,17,False,True,10,login_streak+quizzes_completed,rare,streak,delivered
0,2,1,3,0,2,4,8,False,False,4,low_karma_diff,,,missed
5,5,7,3,1,2,22,74,False,True,52,posts_created+karma_earned,rare,mystery,delivered
5,2,8,11,0,10,28,66,False,True,38,upvotes_received,common,engagement,delivered
6,5,10,22,6,9,28,75,False,True,47,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,8,4,1,2,1,19,27,False,True,8,posts_created+login_streak,common,comeback,delivered
3,5,5,3,2,2,6,7,True,False,0,spam,,,missed
1,2,4,2,1,1,10,15,False,True,5,posts_created+login_streak,common,comeback,delivered
10,13,20,13,6,8,29,36,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,1,3,2,0,2,8,9,False,False,1,low_karma_diff,,,missed
3,0,14,30,0,9,52,73,False,True,21,upvotes_received,legendary,engagement,delivered
9,0,1,9,3,3,11,77,False,True,66,login_streak+quizzes_completed,legendary,streak,delivered
3,2,4,1,2,2,54,68,True,False,0,spam,,,missed
2,2,1,5,1,0,9,20,True,False,0,spam,,,missed
10,6,4,24,10,10,29,64,False,True,35,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,3,4,2,1,2,7,62,False,True,55,posts_created+login_streak,rare,comeback,delivered
3,7,13,5,2,6,20,26,False,True,6,no_reason,common,social,delivered
7,7,3,5,2,9,12,47,False,True,35,login_streak+quizzes_completed,rare,streak,delivered
3,5,7,2,1,7,6,79,False,True,73,posts_created+karma_earned,rare,mystery,delivered
6,5,3,0,4,2,45,67,False,True,22,login_streak+quizzes_completed,rare,streak,delivered
1,10,1,1,2,0,71,76,False,True,5,posts_created+login_streak,common,comeback,delivered
2,10,13,9,2,5,21,30,False,True,9,no_reason,common,social,delivered
0,6,8,12,0,3,18,46,False,True,28,upvotes_received,common,engagement,delivered
1,9,3,0,2,5,35,41,False,True,6,posts_created+login_streak,common,comeback,delivered
5,3,19,19,2,12,9,26,False,True,17,upvotes_received,rare,engagement,delivered
1,7,5,2,0,7,2,11,False,True,9,posts_created,common,mystery,delivered
1,3,2,2,1,0,2,11,False,True,9,posts_created+login_streak,common,comeback,delivered
4,7,10,14,10,8,64,71,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,1,3,14,4,9,24,57,False,True,33,login_streak+quizzes_completed,legendary,streak,delivered
5,10,10,8,2,2,26,73,False,True,47,posts_created+karma_earned,rare,mystery,delivered
2,1,12,19,0,3,10,30,False,True,20,upvotes_received,rare,engagement,delivered
1,1,2,2,0,2,6,8,False,False,2,low_karma_diff,,,missed
1,6,4,5,2,5,0,32,False,True,32,posts_created+login_streak,rare,comeback,delivered
5,9,6,5,2,5,22,28,False,True,6,no_reason,common,social,delivered
8,0,1,7,3,9,26,77,False,True,51,login_streak+quizzes_completed,legendary,streak,delivered
0,2,2,3,0,2,8,8,False,False,0,low_karma_diff,,,missed
4,6,1,3,2,0,37,46,False,True,9,posts_created+karma_earned,common,mystery,delivered
7,8,7,0,2,0,1,45,False,True,44,login_streak+quizzes_completed,rare,streak,delivered
1,5,1,4,1,0,3,15,False,True,12,posts_created+login_streak,common,comeback,delivered
1,7,3,1,2,3,15,20,False,True,5,posts_created+login_streak,common,comeback,delivered
3,9,8,2,4,2,2,26,False,True,24,login_streak+quizzes_completed,common,streak,delivered
0,10,3,4,2,0,16,54,False,True,38,posts_created+karma_earned,rare,mystery,delivered
3,6,9,13,2,0,17,35,False,True,18,login_streak+quizzes_completed,common,streak,delivered
1,8,4,3,1,5,7,17,False,True,10,posts_created+login_streak,common,comeback,delivered
3,0,11,13,2,11,12,24,False,True,12,upvotes_received,common,engagement,delivered
0,1,1,2,0,0,5,7,False,False,2,low_karma_diff,,,missed
0,5,2,8,1,0,52,60,False,True,8,posts_created+karma_earned,common,mystery,delivered
9,5,9,21,6,7,7,80,False,True,73,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
8,13,17,12,7,4,23,52,False,True,29,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
4,3,6,8,2,3,49,55,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,8,9,10,2,3,32,53,False,True,21,posts_created+karma_earned,common,mystery,delivered
4,10,11,12,2,4,21,28,False,True,7,no_reason,common,social,delivered
5,5,19,15,3,7,0,78,False,True,78,upvotes_received,rare,engagement,delivered
5,3,16,24,2,4,4,26,False,True,22,upvotes_received,legendary,engagement,delivered
2,2,3,1,0,1,8,8,False,False,0,low_karma_diff,,,missed
2,7,14,11,2,6,20,26,False,True,6,no_reason,common,social,delivered
7,7,6,15,4,2,0,46,False,True,46,login_streak+quizzes_completed,rare,streak,delivered
3,6,6,14,2,8,24,29,False,True,5,no_reason,common,social,delivered
9,11,11,22,7,10,33,55,False,True,22,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,4,14,6,3,4,20,28,False,True,8,no_reason,common,social,delivered
2,1,2,1,0,0,8,8,False,False,0,low_karma_diff,,,missed
4,2,9,6,2,3,22,42,False,True,20,login_streak+quizzes_completed,common,streak,delivered
6,6,6,8,4,15,29,77,False,True,48,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,4,5,2,1,2,34,40,False,True,6,posts_created+login_streak,common,comeback,delivered
0,7,10,3,2,2,16,68,False,True,52,posts_created+karma_earned,rare,mystery,delivered
1,1,0,5,0,0,9,9,False,False,0,low_karma_diff,,,missed
2,1,3,5,0,2,1,5,False,False,4,low_karma_diff,,,missed
1,3,14,5,3,8,20,27,False,True,7,no_reason,common,social,delivered
10,6,7,10,4,7,4,57,False,True,53,login_streak+quizzes_completed,legendary,streak,delivered
0,2,1,1,0,2,7,7,False,False,0,low_karma_diff,,,missed
4,13,10,15,9,6,19,46,False,True,27,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,8,5,2,1,1,33,69,False,True,36,posts_created+login_streak,rare,comeback,delivered
5,4,3,9,1,3,5,47,False,True,42,posts_created+karma_earned,rare,mystery,delivered
1,9,5,3,2,4,14,47,False,True,33,posts_created+login_streak,rare,comeback,delivered
5,6,20,21,0,12,3,26,False,True,23,upvotes_received,legendary,engagement,delivered
3,4,3,5,1,3,3,20,False,True,17,posts_created+karma_earned,common,mystery,delivered
1,4,2,2,2,2,8,39,False,True,31,posts_created+login_streak,rare,comeback,delivered
1,2,2,4,1,2,0,0,True,False,0,spam,,,missed
5,8,9,11,3,9,23,30,False,True,7,no_reason,common,social,delivered
5,5,9,21,8,15,29,71,False,True,42,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,2,0,5,0,1,5,6,False,False,1,low_karma_diff,,,missed
6,11,19,23,5,7,29,53,False,True,24,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,3,11,8,2,5,22,27,False,True,5,no_reason,common,social,delivered
1,9,1,4,2,2,22,34,False,True,12,posts_created+login_streak,common,comeback,delivered
0,6,7,0,2,6,7,12,False,True,5,posts_created,common,mystery,delivered
6,15,7,16,6,5,8,32,False,True,24,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
4,6,7,3,0,3,16,64,False,True,48,posts_created+karma_earned,rare,mystery,delivered
3,6,7,27,1,3,10,34,False,True,24,upvotes_received,legendary,engagement,delivered
1,5,7,13,2,6,23,29,False,True,6,no_reason,common,social,delivered
5,11,10,16,5,14,18,70,False,True,52,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,18,19,3,5,34,63,False,True,29,upvotes_received,rare,engagement,delivered
0,6,7,0,2,5,45,59,False,True,14,posts_created+karma_earned,common,mystery,delivered
1,4,3,2,2,3,45,63,False,True,18,posts_created+login_streak,common,comeback,delivered
3,1,3,15,2,3,14,21,False,True,7,login_streak+quizzes_completed,common,streak,delivered
2,2,1,1,0,1,8,9,False,False,1,low_karma_diff,,,missed
0,3,17,17,1,4,3,70,False,True,67,upvotes_received,rare,engagement,delivered
1,3,4,3,2,4,46,55,False,True,9,posts_created+login_streak,common,comeback,delivered
8,0,10,5,2,10,12,33,False,True,21,login_streak+quizzes_completed,legendary,streak,delivered
4,2,0,7,2,2,28,67,False,True,39,login_streak+quizzes_completed,common,streak,delivered
5,9,7,4,1,3,26,31,False,True,5,posts_created+karma_earned,common,mystery,delivered
9,10,8,23,9,6,11,47,False,True,36,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,7,9,15,2,6,24,29,False,True,5,no_reason,common,social,delivered
9,8,17,21,4,15,23,57,False,True,34,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,6,4,5,2,2,39,44,False,True,5,posts_created+login_streak,common,comeback,delivered
1,4,2,4,2,2,3,10,False,True,7,posts_created+login_streak,common,comeback,delivered
1,6,13,15,2,6,22,28,False,True,6,no_reason,common,social,delivered
0,0,4,0,0,2,4,6,False,False,2,low_karma_diff,,,missed
0,6,15,9,2,8,21,26,False,True,5,no_reason,common,social,delivered
10,6,1,0,2,2,1,47,False,True,46,login_streak+quizzes_completed,legendary,streak,delivered
0,1,3,3,0,1,4,7,False,False,3,low_karma_diff,,,missed
1,3,4,3,2,5,19,64,False,True,45,posts_created+login_streak,rare,comeback,delivered
3,9,6,5,1,4,12,45,False,True,33,posts_created+karma_earned,rare,mystery,delivered
8,3,5,10,1,7,3,27,False,True,24,login_streak+quizzes_completed,legendary,streak,delivered
3,10,0,14,4,9,7,21,False,True,14,login_streak+quizzes_completed,common,streak,delivered
2,1,3,5,0,1,3,6,False,False,3,low_karma_diff,,,missed
1,10,5,5,2,0,1,12,False,True,11,posts_created+login_streak,common,comeback,delivered
2,1,3,3,0,0,5,6,False,False,1,low_karma_diff,,,missed
4,9,10,0,4,2,40,65,False,True,25,login_streak+quizzes_completed,common,streak,delivered
4,9,0,2,3,6,40,57,False,True,17,posts_created+karma_earned,common,mystery,delivered
3,3,16,21,0,7,9,55,False,True,46,upvotes_received,legendary,engagement,delivered
4,10,6,13,3,7,23,28,False,True,5,no_reason,common,social,delivered
4,5,13,6,3,4,20,25,False,True,5,no_reason,common,social,delivered
1,5,3,4,2,0,13,19,False,True,6,posts_created+login_streak,common,comeback,delivered
10,9,9,11,2,3,41,80,False,True,39,login_streak+quizzes_completed,legendary,streak,delivered
4,5,17,24,8,15,1,47,False,True,46,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,3,0,7,1,2,7,20,False,True,13,posts_created+karma_earned,common,mystery,delivered
9,5,2,6,5,4,12,31,False,True,19,login_streak+quizzes_completed,rare,streak,delivered
2,7,14,14,2,9,22,27,False,True,5,no_reason,common,social,delivered
0,5,15,15,1,6,2,34,False,True,32,upvotes_received,rare,engagement,delivered
6,0,6,0,4,3,12,17,False,True,5,login_streak+quizzes_completed,rare,streak,delivered
1,5,0,10,1,0,15,75,False,True,60,posts_created+karma_earned,rare,mystery,delivered
8,2,6,2,4,2,13,34,False,True,21,login_streak+quizzes_completed,legendary,streak,delivered
1,8,5,2,2,0,35,73,False,True,38,posts_created+login_streak,rare,comeback,delivered
0,5,13,16,0,15,15,38,False,True,23,upvotes_received,rare,engagement,delivered
5,5,5,14,2,3,8,21,False,True,13,login_streak+quizzes_completed,common,streak,delivered
1,3,4,1,1,1,43,75,False,True,32,posts_created+login_streak,rare,comeback,delivered
5,0,10,10,1,6,34,41,False,True,7,login_streak+quizzes_completed,common,streak,delivered
9,4,0,10,2,8,40,51,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
5,2,2,11,1,0,41,46,False,True,5,login_streak+quizzes_completed,common,streak,delivered
2,5,2,0,1,6,36,64,False,True,28,posts_created+karma_earned,rare,mystery,delivered
4,6,4,9,3,10,21,27,False,True,6,no_reason,common,social,delivered
4,15,17,10,5,7,8,44,False,True,36,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,13,15,20,2,15,52,69,False,True,17,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,7,7,14,2,9,20,26,False,True,6,no_reason,common,social,delivered
1,6,3,4,1,4,16,74,False,True,58,posts_created+login_streak,rare,comeback,delivered
1,7,4,5,1,2,54,63,False,True,9,posts_created+login_streak,common,comeback,delivered
5,3,10,11,3,10,21,26,False,True,5,no_reason,common,social,delivered
9,8,20,12,9,6,13,39,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,7,5,2,1,0,2,17,False,True,15,posts_created+login_streak,common,comeback,delivered
1,3,3,0,1,0,42,70,False,True,28,posts_created+login_streak,rare,comeback,delivered
0,6,10,22,2,9,24,30,False,True,6,upvotes_received,legendary,engagement,delivered
3,1,1,1,0,5,2,22,False,True,20,posts_created+karma_earned,common,mystery,delivered
5,9,5,14,2,7,20,25,False,True,5,no_reason,common,social,delivered
9,2,5,2,2,5,32,62,False,True,30,login_streak+quizzes_completed,legendary,streak,delivered
2,2,19,15,1,5,23,38,False,True,15,upvotes_received,rare,engagement,delivered
2,7,11,9,3,7,20,25,False,True,5,no_reason,common,social,delivered
5,9,14,15,3,9,23,28,False,True,5,no_reason,common,social,delivered
4,9,5,7,1,0,59,66,False,True,7,posts_created+karma_earned,common,mystery,delivered
3,1,2,8,1,1,9,29,False,True,20,posts_created+karma_earned,common,mystery,delivered
1,8,2,1,1,4,10,21,False,True,11,posts_created+login_streak,common,comeback,delivered
6,5,12,15,6,12,12,31,False,True,19,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
10,10,14,8,5,6,24,37,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,8,3,3,2,5,27,40,False,True,13,posts_created+login_streak,common,comeback,delivered
1,6,2,5,1,1,14,61,False,True,47,posts_created+login_streak,rare,comeback,delivered
2,7,4,4,0,4,11,39,False,True,28,posts_created+karma_earned,rare,mystery,delivered
1,6,9,9,2,1,54,76,False,True,22,posts_created+karma_earned,common,mystery,delivered
0,0,2,4,0,0,9,9,False,False,0,low_karma_diff,,,missed
2,4,10,8,0,4,34,44,False,True,10,posts_created+karma_earned,common,mystery,delivered
4,6,5,28,2,4,1,48,False,True,47,upvotes_received,legendary,engagement,delivered
